symbol,timestamp,session_date,hour,direction,setup_type,score,score_bucket,production_alert,trigger,entry_reference,regime,volatility_regime,trend_regime,gap_regime,higher_timeframe_alignment,extension_state,trend_score,momentum_score,volume_score,volatility_score,price_action_score,relative_volume,rsi,realized_return,exit_reason,target_1_hit,target_2_hit,target_3_hit,stop_first,invalidated_quickly,mfe,mae,hold_minutes,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,mfe_session,mae_session,barrier_plus_015_minus_015,barrier_plus_015_minus_015_bars,barrier_plus_025_minus_025,barrier_plus_025_minus_025_bars,barrier_plus_035_minus_025,barrier_plus_035_minus_025_bars,barrier_plus_050_minus_025,barrier_plus_050_minus_025_bars,barrier_1r_before_stop,barrier_1r_before_stop_bars,barrier_1_5r_before_stop,barrier_1_5r_before_stop_bars,barrier_2r_before_stop,barrier_2r_before_stop_bars,planned_stop,planned_target_1,planned_target_2
SPY,2026-05-05T11:45:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,48.0,below 50,False,723.6699829101562,723.3250122070312,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,5,7,4,0.46722981442126954,61.566029539530845,0.15966643031444633,TIME_EXIT,False,False,False,False,False,0.2370947763965391,-0.05046005989220955,240,0.013129741336501346,-0.05046005989220955,0.04078151663194795,-0.05046005989220955,0.07534412621697978,-0.05046005989220955,0.8094536162775716,-0.05046005989220955,FAVORABLE,29,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,721.5166996765137,726.9416372680663,730.5582623291014
SPY,2026-05-05T11:50:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,723.6699829101562,723.2449951171875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,0,4,0.46448365893870547,59.510875354168,0.06291327183951319,TIME_EXIT,False,False,False,False,False,0.24818462931297694,-0.0394020209548876,240,0.04355404372417539,-0.0394020209548876,0.08641608365346948,-0.0394020209548876,0.08641608365346948,-0.0394020209548876,0.8206067928105194,-0.0394020209548876,FAVORABLE,27,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,721.4368826293945,726.8612200927734,730.4774450683592
SPY,2026-05-05T11:55:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,39.0,below 50,False,723.6699829101562,723.0399780273438,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,7,4,0.463572799457874,55.24583274968484,0.09681514553885112,TIME_EXIT,False,False,False,False,False,0.2766098778461133,-0.011058317260083265,240,0.07607446957852701,-0.011058317260083265,0.11479546291593307,-0.011058317260083265,0.11479546291593307,-0.011058317260083265,0.8491943509388216,-0.011058317260083265,FAVORABLE,23,FAVORABLE,39,FAVORABLE,49,FAVORABLE,49,FAVORABLE,39,FAVORABLE,49,FAVORABLE,49,721.2323780822754,726.6551779174804,730.270377807617
SPY,2026-05-05T12:00:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,39.0,below 50,False,723.6699829101562,723.3200073242188,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,3,4,0.4883001890383856,56.11091487107029,0.4999999999999843,TARGET_1,True,False,False,False,False,0.8101511491767485,-0.038714440916809936,240,0.0414737308426593,-0.0013838640606706255,0.07603657957745735,-0.038714440916809936,0.07603657957745735,-0.038714440916809936,0.8101511491767485,-0.038714440916809936,FAVORABLE,26,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,721.5117073059082,726.9366073608397,730.5532073974607
SPY,2026-05-05T12:05:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,43.0,below 50,False,723.6699829101562,723.5,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.5964334580067822,55.82484000948092,0.49999999999999306,TARGET_1,True,False,False,False,False,0.7850715515938147,-0.06358285731254319,235,0.051139615368002767,-0.015201845412923288,0.051139615368002767,-0.06358285731254319,0.051139615368002767,-0.06358285731254319,0.7850715515938147,-0.06358285731254319,FAVORABLE,25,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,721.6912500000001,727.1175,730.7349999999999
SPY,2026-05-05T12:10:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,33.0,below 50,False,723.6500244140625,723.5050048828125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,4,4,0.46371929081498103,50.09149334999553,0.4999999999999944,TARGET_1,True,False,False,False,False,0.7843743657154022,-0.06427417258075102,230,0.05044750650123259,-0.06427417258075102,0.05044750650123259,-0.06427417258075102,0.05044750650123259,-0.06427417258075102,0.7843743657154022,-0.06427417258075102,FAVORABLE,24,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,721.6962423706055,727.1225299072265,730.7400549316405
SPY,2026-05-05T12:15:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,723.6500244140625,723.5900268554688,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,0,4,0.5081337200281667,55.113741446273345,0.49999999999999306,TARGET_1,True,False,False,False,False,0.7725321816008183,-0.07601664032261017,225,0.03869155893917142,-0.07601664032261017,0.03869155893917142,-0.07601664032261017,0.03869155893917142,-0.07601664032261017,0.7725321816008183,-0.07601664032261017,FAVORABLE,24,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,721.7810517883302,727.207976989746,730.8259271240233
SPY,2026-05-05T12:20:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,57.0,50-59,False,723.6500244140625,723.7000122070312,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,14,7,4,1.1189512235248675,52.97650762896585,0.4999999999999912,TARGET_1,True,False,False,False,False,0.7572171308990284,-0.09120273159518504,220,0.012431369185435798,-0.09120273159518504,0.012431369185435798,-0.09120273159518504,0.012431369185435798,-0.09120273159518504,0.7572171308990284,-0.09120273159518504,FAVORABLE,34,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,721.8907621765137,727.3185122680663,730.9370123291014
SPY,2026-05-05T12:25:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,39.0,below 50,False,723.8699951171875,723.5800170898438,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.9421845121086908,54.158310431057956,0.49999999999999056,TARGET_1,True,False,False,False,False,0.7739262353402133,-0.06357582600282494,215,0.015200164316981629,-0.04284219454270238,0.022108563082579826,-0.04284219454270238,0.038692094185346686,-0.06357582600282494,0.7739262353402133,-0.06357582600282494,FAVORABLE,22,FAVORABLE,43,FAVORABLE,43,FAVORABLE,43,FAVORABLE,43,FAVORABLE,43,FAVORABLE,43,721.7710670471192,727.1979171752929,730.815817260742
SPY,2026-05-05T12:30:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,723.8699951171875,723.5,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,0,4,0.812650828795582,57.051198455960986,0.49999999999999306,TARGET_1,True,False,False,False,False,0.7850715515938147,-0.052523135150310984,210,0.03317073039046303,-0.0317872106081548,0.03317073039046303,-0.0317872106081548,0.06564970088977194,-0.052523135150310984,0.7850715515938147,-0.052523135150310984,FAVORABLE,20,FAVORABLE,42,FAVORABLE,42,FAVORABLE,42,FAVORABLE,42,FAVORABLE,42,FAVORABLE,42,721.6912500000001,727.1175,730.7349999999999
SPY,2026-05-05T12:35:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,33.0,below 50,False,723.8699951171875,723.4199829101562,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,13,0,4,4,0.6351355298653795,48.578370404651025,0.49999999999999556,TARGET_1,True,False,False,False,False,0.7962193334021231,-0.04146799923358026,205,0.044235344858934135,-0.02072978110211733,0.044235344858934135,-0.04146799923358026,0.08165357000663066,-0.04146799923358026,0.7962193334021231,-0.04146799923358026,FAVORABLE,19,FAVORABLE,41,FAVORABLE,41,FAVORABLE,41,FAVORABLE,41,FAVORABLE,41,FAVORABLE,41,721.6114329528809,727.037082824707,730.6541827392577
SPY,2026-05-05T12:40:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,723.8699951171875,723.4398803710938,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.6511256677152241,64.50288211581207,0.49999999999998684,TARGET_1,True,False,False,False,False,0.7934470383002755,-0.04421725461722715,200,0.0414837322940099,-0.012427402413885822,0.0414837322940099,-0.04421725461722715,0.07890092829236944,-0.04421725461722715,0.7934470383002755,-0.04421725461722715,FAVORABLE,18,FAVORABLE,40,FAVORABLE,40,FAVORABLE,40,FAVORABLE,40,FAVORABLE,40,FAVORABLE,40,721.631280670166,727.0570797729491,730.6742791748045
SPY,2026-05-05T12:45:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,43.0,below 50,False,723.8699951171875,723.6099853515625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.7464974929592897,64.72218062003894,0.4999999999999912,TARGET_1,True,False,False,False,False,0.7697526895669617,-0.06771468668124316,195,0.008291422148438218,-0.03730718226097888,0.008291422148438218,-0.06771468668124316,0.05537455381942716,-0.06771468668124316,0.7697526895669617,-0.06771468668124316,FAVORABLE,18,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,721.8009603881836,727.2280352783202,730.846085205078
SPY,2026-05-05T12:50:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,723.8699951171875,723.5349731445312,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,0,4,0.8403512009649687,62.240305332517195,0.499999999999995,TARGET_1,True,False,False,False,False,0.7801999544978965,-0.05735424585493468,190,0.01865974287852853,-0.05735424585493468,0.02004319578633987,-0.05735424585493468,0.09053180857701999,-0.05735424585493468,0.7801999544978965,-0.05735424585493468,FAVORABLE,16,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,721.7261357116699,727.1526480102539,730.7703228759765
SPY,2026-05-05T12:55:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,723.8699951171875,723.469970703125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,0,4,0.6570448903255939,54.660700969425804,0.4999999999999855,TARGET_1,True,False,False,False,False,0.7892548694324937,-0.04837458361918826,185,0.015210912847121805,-0.04837458361918826,0.05390889245319375,-0.04837458361918826,0.1036670532808834,-0.04837458361918826,0.7892548694324937,-0.04837458361918826,FAVORABLE,15,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,721.6612957763672,727.0873205566405,730.704670410156
SPY,2026-05-05T13:00:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,36.0,below 50,False,723.8699951171875,723.489990234375,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.5957857918306596,58.193174395819725,0.49999999999999056,TARGET_1,True,False,False,False,False,0.786465952288154,-0.05114032290448688,180,0.020736211431743444,-0.05114032290448688,0.06703414810278006,-0.05114032290448688,0.10089710688513083,-0.05114032290448688,0.786465952288154,-0.05114032290448688,FAVORABLE,14,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,721.6812652587892,727.1074401855468,730.7248901367186
SPY,2026-05-05T13:05:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,38.0,below 50,False,723.8699951171875,723.22998046875,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,20,5,7,4,0.9223829155402695,56.12867661534827,0.4999999999999843,TARGET_1,True,False,False,False,False,0.8226998835384071,-0.013823484733404223,175,0.062222559792056986,-0.013823484733404223,0.10794639391024019,-0.013823484733404223,0.15624419801846506,-0.013823484733404223,0.8226998835384071,-0.013823484733404223,FAVORABLE,12,FAVORABLE,28,FAVORABLE,35,FAVORABLE,35,FAVORABLE,28,FAVORABLE,35,FAVORABLE,35,721.4219055175781,726.8461303710936,730.4622802734373
SPY,2026-05-05T13:10:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,23.0,below 50,False,723.8699951171875,723.27001953125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,13,0,0,4,0.8417246553617523,48.092243186582806,0.4999999999999944,TARGET_1,True,False,False,False,False,0.8171185013809217,0.0,170,0.08156923477829979,0.0,0.10240457935388661,0.0,0.19217630701492044,0.0,0.8171185013809217,0.0,FAVORABLE,11,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,721.461844482422,726.8863696289062,730.5027197265624
SPY,2026-05-05T13:15:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,57.0,50-59,False,723.8699951171875,723.5700073242188,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,14,7,4,1.3392742718002233,52.447612137766214,0.49999999999998807,TARGET_1,True,False,False,False,False,0.7753203276498947,-0.041459401292504215,165,0.055968082924875984,-0.015200374593915076,0.06090272173588615,-0.015200374593915076,0.15617077426844822,-0.015200374593915076,0.7753203276498947,-0.041459401292504215,FAVORABLE,11,FAVORABLE,33,FAVORABLE,33,FAVORABLE,33,FAVORABLE,33,FAVORABLE,33,FAVORABLE,33,721.7610823059082,727.1878573608398,730.8057073974608
SPY,2026-05-05T13:20:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,49.0,below 50,False,723.8699951171875,723.5750122070312,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,9,4,4,1.371709260637705,52.447612137766214,0.49999999999998934,TARGET_1,True,False,False,False,False,0.7746232766736681,-0.04215080269991201,160,0.060210612301775455,-0.002075064531554604,0.08499329357700888,-0.002075064531554604,0.15547800587648153,-0.002075064531554604,0.7746232766736681,-0.04215080269991201,FAVORABLE,11,FAVORABLE,32,FAVORABLE,32,FAVORABLE,32,FAVORABLE,32,FAVORABLE,32,FAVORABLE,32,721.7660746765137,727.1928872680663,730.8107623291014
SPY,2026-05-05T13:25:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,43.0,below 50,False,723.8699951171875,723.85498046875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.9348712629601397,58.15211267605633,0.49999999999999367,TARGET_1,True,False,False,False,False,0.7356462759409224,-0.08081189648252393,155,0.02150992778870185,-0.018651493637243624,0.050423115710089006,-0.018651493637243624,0.11674047441574956,-0.018651493637243624,0.7356462759409224,-0.08081189648252393,FAVORABLE,21,FAVORABLE,31,FAVORABLE,31,FAVORABLE,31,FAVORABLE,31,FAVORABLE,31,FAVORABLE,31,722.0453430175781,727.4742553710937,731.0935302734374
SPY,2026-05-05T13:30:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,54.0,50-59,False,723.8699951171875,723.7899780273438,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,14,4,4,1.199852538883831,52.84687886279357,0.4999999999999843,TARGET_1,True,False,False,False,False,0.7446931861543229,-0.07183831109555744,150,0.03049270253803682,-0.002487651340907318,0.0594084871074307,-0.002487651340907318,0.12573180167094275,-0.002487651340907318,0.7446931861543229,-0.07183831109555744,FAVORABLE,20,FAVORABLE,30,FAVORABLE,30,FAVORABLE,30,FAVORABLE,30,FAVORABLE,30,FAVORABLE,30,721.9805030822754,727.4089279174804,731.027877807617
SPY,2026-05-05T13:35:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,40.0,below 50,False,723.9749755859375,723.8150024414062,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.9018736818287896,57.911392405063296,0.49999999999999056,TARGET_1,True,False,False,False,False,0.7412101457249503,-0.07529312162887464,145,0.05180881837695216,-0.0048317794482411434,0.07529312162887464,-0.0048317794482411434,0.12227016055758567,-0.0048317794482411434,0.7412101457249503,-0.07529312162887464,FAVORABLE,19,FAVORABLE,29,FAVORABLE,29,FAVORABLE,29,FAVORABLE,29,FAVORABLE,29,FAVORABLE,29,722.0054649353028,727.4340774536132,731.0531524658202
SPY,2026-05-05T13:40:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,53.0,50-59,False,724.0106811523438,723.8599853515625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,17,0,4,1.9071903460602648,62.41266099840053,0.499999999999995,TARGET_1,True,False,False,False,False,0.7349497736962131,-0.08150275360586025,140,0.0497313512070519,-0.0006914158696131326,0.11051692442706497,-0.0006914158696131326,0.11604825138397004,-0.0006914158696131326,0.7349497736962131,-0.08150275360586025,FAVORABLE,18,FAVORABLE,28,FAVORABLE,28,FAVORABLE,28,FAVORABLE,28,FAVORABLE,28,FAVORABLE,28,722.0503353881836,727.4792852783203,731.098585205078
SPY,2026-05-05T13:45:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,36.0,below 50,False,724.0106811523438,723.9000244140625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,0,4,0.876795472327779,67.02159892654635,0.49999999999998934,TARGET_1,True,False,False,False,False,0.7293781024517094,-0.0870292666894765,135,0.04419757953751558,-0.004148265763536373,0.11051081171274642,-0.004148265763536373,0.11051081171274642,-0.004148265763536373,0.7293781024517094,-0.0870292666894765,FAVORABLE,20,FAVORABLE,27,FAVORABLE,27,FAVORABLE,27,FAVORABLE,27,FAVORABLE,27,FAVORABLE,27,722.0902743530273,727.5195245361327,731.139024658203
SPY,2026-05-05T13:50:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,69.0,60-69,False,724.0106811523438,724.0900268554688,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,13,20,7,4,2.199813103897852,70.5716492854384,0.4999999999999849,TARGET_1,True,False,False,False,False,0.70294654414961,-0.11324659832422009,130,0.037282449154300366,-0.012433102532804214,0.08424164522904767,-0.012433102532804214,0.08424164522904767,-0.012433102532804214,0.70294654414961,-0.11324659832422009,FAVORABLE,26,FAVORABLE,26,FAVORABLE,26,FAVORABLE,26,FAVORABLE,26,FAVORABLE,26,FAVORABLE,26,722.2798017883301,727.710476989746,731.3309271240232
SPY,2026-05-05T13:55:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,53.0,50-59,False,724.1900024414062,724.010009765625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.867143402666611,63.422626361923484,0.49999999999998745,TARGET_1,True,False,False,False,False,0.7140761647521787,-0.10220718282811422,125,0.08977270619734315,-0.0013825451982687836,0.09530288699041828,-0.0013825451982687836,0.09530288699041828,-0.0013825451982687836,0.7140761647521787,-0.10220718282811422,FAVORABLE,25,FAVORABLE,25,FAVORABLE,25,FAVORABLE,25,FAVORABLE,25,FAVORABLE,25,FAVORABLE,25,722.199984741211,727.630059814453,731.2501098632811
